Date,Open,High,Low,Close,Adj Close,Volume
30-11-2023,37861.11719,38141.75391,37531.14063,37712.74609,37712.74609,18115982627
01-12-2023,37718.00781,38954.10938,37629.35938,38688.75,38688.75,23512784002
02-12-2023,38689.27734,39678.9375,38652.59375,39476.33203,39476.33203,15534035612
03-12-2023,39472.20703,40135.60547,39298.16406,39978.39063,39978.39063,15769696322
04-12-2023,39978.62891,42371.75,39978.62891,41980.09766,41980.09766,39856129827
05-12-2023,41986.26563,44408.66406,41421.14844,44080.64844,44080.64844,36312154535
06-12-2023,44080.02344,44265.76953,43478.08203,43746.44531,43746.44531,29909761586
07-12-2023,43769.13281,44042.58984,42880.64844,43292.66406,43292.66406,27635760671
08-12-2023,43293.13672,44705.51563,43125.29688,44166.60156,44166.60156,24421116687
09-12-2023,44180.01953,44361.25781,43627.59766,43725.98438,43725.98438,17368210171
10-12-2023,43728.38281,44034.625,43593.28516,43779.69922,43779.69922,13000481418
11-12-2023,43792.01953,43808.375,40234.57813,41243.83203,41243.83203,40632672038
12-12-2023,41238.73438,42048.30469,40667.5625,41450.22266,41450.22266,24779520132
13-12-2023,41468.46484,43429.78125,40676.86719,42890.74219,42890.74219,26797884674
14-12-2023,42884.26172,43390.85938,41767.08984,43023.97266,43023.97266,25578530178
15-12-2023,43028.25,43087.82422,41692.96875,41929.75781,41929.75781,19639442462
16-12-2023,41937.74219,42664.94531,41723.11328,42240.11719,42240.11719,14386729590
17-12-2023,42236.10938,42359.49609,41274.54297,41364.66406,41364.66406,16678702876
18-12-2023,41348.20313,42720.29688,40530.25781,42623.53906,42623.53906,25224642008
19-12-2023,42641.51172,43354.29688,41826.33594,42270.52734,42270.52734,23171001281
20-12-2023,42261.30078,44275.58594,42223.81641,43652.25,43652.25,27868908174
21-12-2023,43648.125,44240.66797,43330.05078,43869.15234,43869.15234,22452766169
22-12-2023,43868.98828,44367.95703,43441.96875,43997.90234,43997.90234,21028503216
23-12-2023,44012.19922,44015.69922,43351.35547,43739.54297,43739.54297,13507796558
24-12-2023,43728.36719,43945.52344,42786.91797,43016.11719,43016.11719,18830554085
25-12-2023,43010.57422,43765.09375,42765.76953,43613.14063,43613.14063,21115795370
26-12-2023,43599.84766,43603.17578,41676.48828,42520.40234,42520.40234,30026850982
27-12-2023,42518.46875,43683.16016,42167.58203,43442.85547,43442.85547,25260941032
28-12-2023,43468.19922,43804.78125,42318.55078,42627.85547,42627.85547,22992093014
29-12-2023,42614.64453,43124.32422,41424.0625,42099.40234,42099.40234,26000021055
30-12-2023,42091.75391,42584.125,41556.22656,42156.90234,42156.90234,16013925945
31-12-2023,42152.09766,42860.9375,41998.25391,42265.1875,42265.1875,16397498810
01-01-2024,42280.23438,44175.4375,42214.97656,44167.33203,44167.33203,18426978443
02-01-2024,44187.14063,45899.70703,44176.94922,44957.96875,44957.96875,39335274536
03-01-2024,44961.60156,45503.24219,40813.53516,42848.17578,42848.17578,46342323118
04-01-2024,42855.81641,44770.02344,42675.17578,44179.92188,44179.92188,30448091210
05-01-2024,44192.98047,44353.28516,42784.71875,44162.69141,44162.69141,32336029347
06-01-2024,44178.95313,44227.63281,43475.15625,43989.19531,43989.19531,16092503468
07-01-2024,43998.46484,44495.57031,43662.23047,43943.09766,43943.09766,19330573863
08-01-2024,43948.70703,47218,43244.08203,46970.50391,46970.50391,42746192015
09-01-2024,46987.64063,47893.69922,45244.71484,46139.73047,46139.73047,39821290992
10-01-2024,46121.53906,47647.22266,44483.15234,46627.77734,46627.77734,50114613298
11-01-2024,46656.07422,48969.37109,45678.64453,46368.58594,46368.58594,45833734549
12-01-2024,46354.79297,46498.13672,41903.76953,42853.16797,42853.16797,43332698900
13-01-2024,42799.44531,43234.66016,42464.14453,42842.38281,42842.38281,20601860469
14-01-2024,42842.26172,43065.59766,41724.61328,41796.26953,41796.26953,17521429522
15-01-2024,41715.06641,43319.72266,41705.41797,42511.96875,42511.96875,22320220558
16-01-2024,42499.33594,43566.27344,42085.99609,43154.94531,43154.94531,24062872740
17-01-2024,43132.10156,43189.89063,42189.30859,42742.65234,42742.65234,20851232595
18-01-2024,42742.3125,42876.34766,40631.17188,41262.05859,41262.05859,25218357242
19-01-2024,41278.46094,42134.16016,40297.45703,41618.40625,41618.40625,25752407154
20-01-2024,41624.58984,41877.89453,41446.82422,41665.58594,41665.58594,11586690904
21-01-2024,41671.48828,41855.36719,41497.00781,41545.78516,41545.78516,9344043642
22-01-2024,41553.65234,41651.20703,39450.11719,39507.36719,39507.36719,31338708143
23-01-2024,39518.71484,40127.35156,38521.89453,39845.55078,39845.55078,29244553045
24-01-2024,39877.59375,40483.78516,39508.79688,40077.07422,40077.07422,22359526178
25-01-2024,40075.55078,40254.48047,39545.66406,39933.80859,39933.80859,18491782013
26-01-2024,39936.81641,42209.38672,39825.69141,41816.87109,41816.87109,25598119893
27-01-2024,41815.625,42195.63281,41431.28125,42120.05469,42120.05469,11422941934
28-01-2024,42126.125,42797.17578,41696.91016,42035.59375,42035.59375,16858971687
29-01-2024,42030.91406,43305.86719,41818.33203,43288.24609,43288.24609,20668476578
30-01-2024,43300.22656,43838.94531,42711.37109,42952.60938,42952.60938,23842814518
31-01-2024,42946.25,43717.40625,42298.94531,42582.60547,42582.60547,24673628793
01-02-2024,42569.76172,43243.16797,41879.19141,43075.77344,43075.77344,21423953779
02-02-2024,43077.64063,43422.48828,42584.33594,43185.85938,43185.85938,18603843039
03-02-2024,43184.96484,43359.94141,42890.80859,42992.25,42992.25,11169245236
04-02-2024,42994.94141,43097.64453,42374.83203,42583.58203,42583.58203,14802225490
05-02-2024,42577.62109,43494.25,42264.81641,42658.66797,42658.66797,18715487317
06-02-2024,42657.39063,43344.14844,42529.01953,43084.67188,43084.67188,16798476726
07-02-2024,43090.01953,44341.94922,42775.95703,44318.22266,44318.22266,21126587775
08-02-2024,44332.125,45575.83984,44332.125,45301.56641,45301.56641,26154524080
09-02-2024,45297.38281,48152.49609,45260.82422,47147.19922,47147.19922,39316770844
10-02-2024,47153.52734,48146.17188,46905.32031,47771.27734,47771.27734,16398681570
11-02-2024,47768.96875,48535.9375,47617.40625,48293.91797,48293.91797,19315867136
12-02-2024,48296.38672,50280.47656,47745.76172,49958.22266,49958.22266,34511985805
13-02-2024,49941.35938,50358.39063,48406.49609,49742.44141,49742.44141,35593051468
14-02-2024,49733.44531,52021.37109,49296.83203,51826.69531,51826.69531,39105608050
15-02-2024,51836.78516,52820.06641,51371.62891,51938.55469,51938.55469,38564360533
16-02-2024,51937.72656,52537.96875,51641.36719,52160.20313,52160.20313,28180567298
17-02-2024,52161.67578,52191.91406,50669.66797,51662.99609,51662.99609,20009091006
18-02-2024,51661.96875,52356.96484,51233.70703,52122.54688,52122.54688,17595377311
19-02-2024,52134.8125,52483.32422,51711.82031,51779.14453,51779.14453,21362184346
20-02-2024,51777.72656,52945.05078,50792.3125,52284.875,52284.875,33353758256
21-02-2024,52273.53516,52368.81641,50671.75781,51839.17969,51839.17969,28624907020
22-02-2024,51854.64453,52009.61328,50926.29297,51304.97266,51304.97266,25413900611
23-02-2024,51283.90625,51497.93359,50561.77734,50731.94922,50731.94922,21427078270
24-02-2024,50736.37109,51684.19531,50585.44531,51571.10156,51571.10156,15174077879
25-02-2024,51565.21484,51950.02734,51306.17188,51733.23828,51733.23828,15413239245
26-02-2024,51730.53906,54938.17578,50931.03125,54522.40234,54522.40234,34074411896
27-02-2024,54519.36328,57537.83984,54484.19922,57085.37109,57085.37109,49756832031
28-02-2024,57071.09766,63913.13281,56738.42578,62504.78906,62504.78906,83239156760
29-02-2024,62499.18359,63585.64453,60498.73047,61198.38281,61198.38281,65496611844
01-03-2024,61168.0625,63155.10156,60802.52734,62440.63281,62440.63281,40186368423
02-03-2024,62431.65234,62458.69922,61657.28906,62029.84766,62029.84766,23888473685
03-03-2024,62031.57813,63230.21094,61435.02344,63167.37109,63167.37109,26253811450
04-03-2024,63137.00391,68537.03125,62386.51953,68330.41406,68330.41406,70670471105
05-03-2024,68341.05469,69170.625,59323.91016,63801.19922,63801.19922,1.02803E+11
06-03-2024,63776.05078,67637.92969,62848.67188,66106.80469,66106.80469,68750229073
07-03-2024,66099.74219,68029.92188,65655.53125,66925.48438,66925.48438,46989543159
08-03-2024,66938.09375,70083.05469,66230.45313,68300.09375,68300.09375,59202881172
09-03-2024,68299.25781,68673.05469,68053.125,68498.88281,68498.88281,21609650379
10-03-2024,68500.25781,70005.20313,68239.97656,69019.78906,69019.78906,35683977532
11-03-2024,69020.54688,72850.71094,67194.88281,72123.90625,72123.90625,65716656765
12-03-2024,72125.125,72825.65625,68728.85156,71481.28906,71481.28906,62554434520
13-03-2024,71482.11719,73637.47656,71334.09375,73083.5,73083.5,48212536929
14-03-2024,73079.375,73750.07031,68563.02344,71396.59375,71396.59375,59594605698
15-03-2024,71387.875,72357.13281,65630.69531,69403.77344,69403.77344,78320453976
16-03-2024,69392.48438,70046.27344,64801.39453,65315.11719,65315.11719,46842198371
17-03-2024,65316.34375,68845.71875,64545.31641,68390.625,68390.625,44716864318
18-03-2024,68371.30469,68897.13281,66594.22656,67548.59375,67548.59375,49261579492
19-03-2024,67556.13281,68106.92969,61536.17969,61912.77344,61912.77344,74215844794
20-03-2024,61930.15625,68115.25781,60807.78516,67913.67188,67913.67188,66792634382
21-03-2024,67911.58594,68199.99219,64580.91797,65491.39063,65491.39063,44480350565
22-03-2024,65489.92969,66623.75,62355.37109,63778.76172,63778.76172,41401116964
23-03-2024,63802.72266,65976.39844,63038.49219,64062.20313,64062.20313,24738964812
24-03-2024,64070.75391,67622.75781,63825.85156,67234.17188,67234.17188,27206630673
25-03-2024,67234.09375,71162.59375,66414.83594,69958.8125,69958.8125,42700139523
26-03-2024,69931.32813,71535.74219,69335.60938,69987.83594,69987.83594,36010437368
27-03-2024,69991.89844,71727.6875,68381.92969,69455.34375,69455.34375,40827113309
28-03-2024,69452.77344,71546.02344,68895.50781,70744.95313,70744.95313,34374900617
29-03-2024,70744.79688,70913.09375,69076.65625,69892.82813,69892.82813,25230851763
30-03-2024,69893.44531,70355.49219,69601.0625,69645.30469,69645.30469,17130241883
31-03-2024,69647.78125,71377.78125,69624.86719,71333.64844,71333.64844,20050941373
01-04-2024,71333.48438,71342.09375,68110.69531,69702.14844,69702.14844,34873527352
02-04-2024,69705.02344,69708.38281,64586.59375,65446.97266,65446.97266,50705240709
03-04-2024,65446.67188,66914.32031,64559.89844,65980.8125,65980.8125,34488018367
04-04-2024,65975.69531,69291.25781,65113.79688,68508.84375,68508.84375,34439527442
05-04-2024,68515.75781,68725.75781,66011.47656,67837.64063,67837.64063,33748230056
06-04-2024,67840.57031,69629.60156,67491.71875,68896.10938,68896.10938,19967785809
07-04-2024,68897.10938,70284.42969,68851.63281,69362.55469,69362.55469,21204930369
08-04-2024,69362.55469,72715.35938,69064.24219,71631.35938,71631.35938,37261432669
09-04-2024,71632.5,71742.50781,68212.92188,69139.01563,69139.01563,36426900409
10-04-2024,69140.24219,71093.42969,67503.5625,70587.88281,70587.88281,38318601774
11-04-2024,70575.73438,71256.23438,69571.8125,70060.60938,70060.60938,30153382941
12-04-2024,70061.38281,71222.74219,65254.83594,67195.86719,67195.86719,44129299406
13-04-2024,67188.375,67931.42969,60919.10547,63821.47266,63821.47266,52869738185
14-04-2024,63836.23047,65824.42969,62205.85156,65738.72656,65738.72656,49084320047
15-04-2024,65739.64844,66878.64844,62332.07031,63426.21094,63426.21094,43595917654
16-04-2024,63419.29688,64355.66797,61716.40234,63811.86328,63811.86328,42847528078
17-04-2024,63831.84766,64486.36328,59768.58594,61276.69141,61276.69141,41915247049
18-04-2024,61275.31641,64125.6875,60833.48047,63512.75391,63512.75391,36006307335
19-04-2024,63510.75,65481.59766,59651.39063,63843.57031,63843.57031,49920425401
20-04-2024,63851.10156,65442.45703,63172.40234,64994.44141,64994.44141,23097485495
21-04-2024,64992.81641,65723.24219,64277.72266,64926.64453,64926.64453,20506644853
22-04-2024,64935.63281,67233.96094,64548.17969,66837.67969,66837.67969,28282686673
23-04-2024,66839.89063,67199.24219,65864.86719,66407.27344,66407.27344,24310975583
24-04-2024,66408.71875,67075.36719,63589.87109,64276.89844,64276.89844,30276655120
25-04-2024,64275.01953,65275.20703,62783.63281,64481.70703,64481.70703,32155786816
26-04-2024,64485.37109,64789.65625,63322.39844,63755.32031,63755.32031,24139372950
27-04-2024,63750.98828,63898.36328,62424.71875,63419.14063,63419.14063,19530783039
28-04-2024,63423.51563,64321.48438,62793.59766,63113.23047,63113.23047,17334827993
29-04-2024,63106.36328,64174.87891,61795.45703,63841.12109,63841.12109,26635912073
30-04-2024,63839.41797,64703.33203,59120.06641,60636.85547,60636.85547,37840840057
01-05-2024,60609.49609,60780.5,56555.29297,58254.01172,58254.01172,48439780271
02-05-2024,58253.70313,59602.29688,56937.20313,59123.43359,59123.43359,32711813559
03-05-2024,59122.30078,63320.50391,58848.3125,62889.83594,62889.83594,33172023048
04-05-2024,62891.03125,64494.95703,62599.35156,63891.47266,63891.47266,20620477992
05-05-2024,63892.45313,64610.89063,62955.30469,64031.13281,64031.13281,18296164805
06-05-2024,64038.3125,65494.90234,62746.23828,63161.94922,63161.94922,28697928697
